location,skill1,skill2,postings
Atlanta_GA,perl,r,7
Atlanta_GA,perl,bash,9
Atlanta_GA,perl,powershell,1
Atlanta_GA,perl,c++,16
Atlanta_GA,angularjs,drupal,1
Atlanta_GA,angularjs,jquery,18
Atlanta_GA,angularjs,sharepoint,5
Atlanta_GA,angularjs,json,7
Atlanta_GA,angularjs,tableau,1
Atlanta_GA,angularjs,php,5
Atlanta_GA,angularjs,.net,23
Atlanta_GA,angularjs,linux,9
Atlanta_GA,angularjs,erlang,1
Atlanta_GA,angularjs,groovy,1
Atlanta_GA,angularjs,clojure,1
Atlanta_GA,angularjs,elasticsearch,1
Atlanta_GA,angularjs,hive,1
Atlanta_GA,angularjs,css,24
Atlanta_GA,angularjs,scala,3
Atlanta_GA,angularjs,hadoop,6
Atlanta_GA,angularjs,cassandra,1
Atlanta_GA,angularjs,salesforce,2
Atlanta_GA,angularjs,rails,3
Atlanta_GA,angularjs,node.js,5
Atlanta_GA,angularjs,asp.net,24
Atlanta_GA,angularjs,python,8
Atlanta_GA,angularjs,android,7
Atlanta_GA,angularjs,excel,1
Atlanta_GA,angularjs,wordpress,1
Atlanta_GA,angularjs,mongodb,5
Atlanta_GA,angularjs,c,34
Atlanta_GA,angularjs,ruby,6
Atlanta_GA,angularjs,ios,10
Atlanta_GA,angularjs,aws,13
Atlanta_GA,angularjs,r,1
Atlanta_GA,angularjs,java,43
Atlanta_GA,angularjs,azure,7
Atlanta_GA,angularjs,elixir,1
Atlanta_GA,angularjs,cloud,21
Atlanta_GA,angularjs,javascript,33
Atlanta_GA,angularjs,bash,1
Atlanta_GA,angularjs,powershell,1
Atlanta_GA,angularjs,c++,1
Atlanta_GA,excel,hadoop,3
Atlanta_GA,excel,arrays,3
Atlanta_GA,excel,salesforce,6
Atlanta_GA,excel,node.js,2
Atlanta_GA,excel,jquery,2
Atlanta_GA,excel,asp.net,1
Atlanta_GA,excel,python,6
Atlanta_GA,excel,android,5
Atlanta_GA,excel,sharepoint,1
Atlanta_GA,excel,json,3
Atlanta_GA,excel,matlab,1
Atlanta_GA,excel,c,7
Atlanta_GA,excel,tableau,9
Atlanta_GA,excel,php,2
Atlanta_GA,excel,ios,5
Atlanta_GA,excel,aws,6
Atlanta_GA,excel,r,9
Atlanta_GA,excel,.net,1
Atlanta_GA,excel,linux,4
Atlanta_GA,excel,java,8
Atlanta_GA,excel,sas,2
Atlanta_GA,excel,ruby,2
Atlanta_GA,excel,azure,2
Atlanta_GA,excel,javascript,9
Atlanta_GA,excel,css,3
Atlanta_GA,excel,cloud,7
Atlanta_GA,excel,c++,3
Atlanta_GA,coldfusion,c,1
Atlanta_GA,json,scala,1
Atlanta_GA,json,salesforce,6
Atlanta_GA,json,rails,2
Atlanta_GA,json,node.js,2
Atlanta_GA,json,jquery,12
Atlanta_GA,json,asp.net,4
Atlanta_GA,json,python,5
Atlanta_GA,json,android,6
Atlanta_GA,json,php,3
Atlanta_GA,json,c,14
Atlanta_GA,json,ruby,6
Atlanta_GA,json,ios,6
Atlanta_GA,json,aws,6
Atlanta_GA,json,wordpress,1
Atlanta_GA,json,.net,14
Atlanta_GA,json,linux,10
Atlanta_GA,json,java,29
Atlanta_GA,json,azure,4
Atlanta_GA,json,css,9
Atlanta_GA,json,cassandra,1
Atlanta_GA,json,cloud,18
Atlanta_GA,json,javascript,26
Atlanta_GA,json,c++,5
Atlanta_GA,matlab,c,3
Atlanta_GA,matlab,ios,4
Atlanta_GA,matlab,hadoop,3
Atlanta_GA,matlab,.net,1
Atlanta_GA,matlab,linux,3
Atlanta_GA,matlab,java,3
Atlanta_GA,matlab,python,5
Atlanta_GA,matlab,android,2
Atlanta_GA,matlab,cloud,2
Atlanta_GA,matlab,r,5
Atlanta_GA,matlab,c++,5
Atlanta_GA,tableau,hadoop,6
Atlanta_GA,tableau,scala,2
Atlanta_GA,tableau,rails,1
Atlanta_GA,tableau,asp.net,1
Atlanta_GA,tableau,python,4
Atlanta_GA,tableau,erlang,1
Atlanta_GA,tableau,sharepoint,3
Atlanta_GA,tableau,wordpress,1
Atlanta_GA,tableau,c,7
Atlanta_GA,tableau,ios,1
Atlanta_GA,tableau,php,2
Atlanta_GA,tableau,ruby,1
Atlanta_GA,tableau,abap,1
Atlanta_GA,tableau,aws,1
Atlanta_GA,tableau,r,2
Atlanta_GA,tableau,hive,2
Atlanta_GA,tableau,java,3
Atlanta_GA,tableau,sas,1
Atlanta_GA,tableau,javascript,2
Atlanta_GA,tableau,cloud,2
Atlanta_GA,tableau,.net,2
Atlanta_GA,tableau,c++,1
Atlanta_GA,php,drupal,4
Atlanta_GA,php,jquery,4
Atlanta_GA,php,mongodb,4
Atlanta_GA,php,sharepoint,2
Atlanta_GA,php,.net,16
Atlanta_GA,php,linux,7
Atlanta_GA,php,erlang,1
Atlanta_GA,php,elasticsearch,4
Atlanta_GA,php,hive,1
Atlanta_GA,php,css,11
Atlanta_GA,php,scala,1
Atlanta_GA,php,cassandra,1
Atlanta_GA,php,salesforce,4
Atlanta_GA,php,rails,7
Atlanta_GA,php,node.js,4
Atlanta_GA,php,asp.net,3
Atlanta_GA,php,python,11
Atlanta_GA,php,android,6
Atlanta_GA,php,wordpress,2
Atlanta_GA,php,c,17
Atlanta_GA,php,ios,8
Atlanta_GA,php,ruby,8
Atlanta_GA,php,abap,1
Atlanta_GA,php,aws,2
Atlanta_GA,php,javascript,17
Atlanta_GA,php,java,27
Atlanta_GA,php,lamp,2
Atlanta_GA,php,azure,1
Atlanta_GA,php,cloud,19
Atlanta_GA,php,r,2
Atlanta_GA,php,bash,1
Atlanta_GA,php,powershell,1
Atlanta_GA,php,c++,6
Atlanta_GA,.net,jquery,37
Atlanta_GA,.net,sharepoint,28
Atlanta_GA,.net,hive,4
Atlanta_GA,.net,linux,16
Atlanta_GA,.net,erlang,2
Atlanta_GA,.net,groovy,2
Atlanta_GA,.net,clojure,1
Atlanta_GA,.net,elasticsearch,1
Atlanta_GA,.net,css,34
Atlanta_GA,.net,scala,4
Atlanta_GA,.net,redis,1
Atlanta_GA,.net,hadoop,9
Atlanta_GA,.net,cassandra,1
Atlanta_GA,.net,d3.js,1
Atlanta_GA,.net,salesforce,6
Atlanta_GA,.net,rails,7
Atlanta_GA,.net,node.js,5
Atlanta_GA,.net,asp.net,54
Atlanta_GA,.net,python,13
Atlanta_GA,.net,android,16
Atlanta_GA,.net,wordpress,2
Atlanta_GA,.net,pig,2
Atlanta_GA,.net,mongodb,3
Atlanta_GA,.net,c,106
Atlanta_GA,.net,ruby,19
Atlanta_GA,.net,ios,20
Atlanta_GA,.net,abap,1
Atlanta_GA,.net,aws,11
Atlanta_GA,.net,javascript,73
Atlanta_GA,.net,arrays,2
Atlanta_GA,.net,string,2
Atlanta_GA,.net,java,75
Atlanta_GA,.net,azure,24
Atlanta_GA,.net,cloud,43
Atlanta_GA,.net,r,10
Atlanta_GA,.net,bash,1
Atlanta_GA,.net,powershell,4
Atlanta_GA,.net,c++,13
Atlanta_GA,linux,drupal,3
Atlanta_GA,linux,jquery,8
Atlanta_GA,linux,mongodb,1
Atlanta_GA,linux,sharepoint,3
Atlanta_GA,linux,hive,4
Atlanta_GA,linux,groovy,2
Atlanta_GA,linux,clojure,2
Atlanta_GA,linux,elasticsearch,1
Atlanta_GA,linux,css,8
Atlanta_GA,linux,scala,4
Atlanta_GA,linux,hadoop,14
Atlanta_GA,linux,cassandra,2
Atlanta_GA,linux,lua,1
Atlanta_GA,linux,salesforce,8
Atlanta_GA,linux,node.js,1
Atlanta_GA,linux,asp.net,4
Atlanta_GA,linux,python,28
Atlanta_GA,linux,android,8
Atlanta_GA,linux,wordpress,1
Atlanta_GA,linux,pig,3
Atlanta_GA,linux,c,37
Atlanta_GA,linux,ruby,7
Atlanta_GA,linux,ios,8
Atlanta_GA,linux,aws,16
Atlanta_GA,linux,javascript,26
Atlanta_GA,linux,java,57
Atlanta_GA,linux,bash,10
Atlanta_GA,linux,lamp,2
Atlanta_GA,linux,azure,5
Atlanta_GA,linux,cloud,33
Atlanta_GA,linux,r,8
Atlanta_GA,linux,powershell,1
Atlanta_GA,linux,c++,23
Atlanta_GA,erlang,scala,1
Atlanta_GA,erlang,rails,1
Atlanta_GA,erlang,asp.net,1
Atlanta_GA,erlang,python,1
Atlanta_GA,erlang,c,2
Atlanta_GA,erlang,ios,1
Atlanta_GA,erlang,abap,1
Atlanta_GA,erlang,aws,1
Atlanta_GA,erlang,java,1
Atlanta_GA,erlang,clojure,1
Atlanta_GA,erlang,ruby,2
Atlanta_GA,erlang,azure,1
Atlanta_GA,erlang,javascript,2
Atlanta_GA,erlang,hive,1
Atlanta_GA,erlang,c++,1
Atlanta_GA,groovy,scala,2
Atlanta_GA,groovy,jquery,2
Atlanta_GA,groovy,asp.net,1
Atlanta_GA,groovy,python,1
Atlanta_GA,groovy,android,1
Atlanta_GA,groovy,mongodb,1
Atlanta_GA,groovy,c,2
Atlanta_GA,groovy,ruby,1
Atlanta_GA,groovy,ios,1
Atlanta_GA,groovy,aws,2
Atlanta_GA,groovy,java,6
Atlanta_GA,groovy,azure,1
Atlanta_GA,groovy,css,1
Atlanta_GA,groovy,cloud,4
Atlanta_GA,groovy,javascript,3
Atlanta_GA,groovy,c++,2
Atlanta_GA,clojure,c,8
Atlanta_GA,clojure,ruby,4
Atlanta_GA,clojure,hadoop,5
Atlanta_GA,clojure,java,7
Atlanta_GA,clojure,node.js,2
Atlanta_GA,clojure,azure,8
Atlanta_GA,clojure,aws,7
Atlanta_GA,clojure,asp.net,1
Atlanta_GA,clojure,python,3
Atlanta_GA,clojure,cloud,7
Atlanta_GA,clojure,javascript,3
Atlanta_GA,clojure,scala,7
Atlanta_GA,clojure,c++,5
Atlanta_GA,elasticsearch,ios,1
Atlanta_GA,elasticsearch,redis,2
Atlanta_GA,elasticsearch,hadoop,1
Atlanta_GA,elasticsearch,cassandra,1
Atlanta_GA,elasticsearch,drupal,1
Atlanta_GA,elasticsearch,node.js,1
Atlanta_GA,elasticsearch,asp.net,1
Atlanta_GA,elasticsearch,python,1
Atlanta_GA,elasticsearch,android,1
Atlanta_GA,elasticsearch,mongodb,4
Atlanta_GA,elasticsearch,c,2
Atlanta_GA,elasticsearch,ruby,2
Atlanta_GA,elasticsearch,aws,2
Atlanta_GA,elasticsearch,jquery,1
Atlanta_GA,elasticsearch,java,6
Atlanta_GA,elasticsearch,hive,1
Atlanta_GA,elasticsearch,css,1
Atlanta_GA,elasticsearch,cloud,6
Atlanta_GA,elasticsearch,javascript,1
Atlanta_GA,elasticsearch,bash,1
Atlanta_GA,elasticsearch,powershell,1
Atlanta_GA,elasticsearch,c++,1
Atlanta_GA,css,ios,17
Atlanta_GA,css,arrays,2
Atlanta_GA,css,cassandra,1
Atlanta_GA,css,redis,1
Atlanta_GA,css,salesforce,5
Atlanta_GA,css,rails,4
Atlanta_GA,css,node.js,4
Atlanta_GA,css,jquery,35
Atlanta_GA,css,asp.net,26
Atlanta_GA,css,python,6
Atlanta_GA,css,android,20
Atlanta_GA,css,sharepoint,12
Atlanta_GA,css,drupal,2
Atlanta_GA,css,mongodb,1
Atlanta_GA,css,c,38
Atlanta_GA,css,ruby,4
Atlanta_GA,css,aws,8
Atlanta_GA,css,wordpress,1
Atlanta_GA,css,java,41
Atlanta_GA,css,lamp,2
Atlanta_GA,css,azure,5
Atlanta_GA,css,string,2
Atlanta_GA,css,cloud,13
Atlanta_GA,css,javascript,61
Atlanta_GA,css,c++,4
Atlanta_GA,cassandra,redis,1
Atlanta_GA,cassandra,hadoop,1
Atlanta_GA,cassandra,drupal,1
Atlanta_GA,cassandra,node.js,1
Atlanta_GA,cassandra,jquery,1
Atlanta_GA,cassandra,python,1
Atlanta_GA,cassandra,android,2
Atlanta_GA,cassandra,mongodb,2
Atlanta_GA,cassandra,c,1
Atlanta_GA,cassandra,ios,1
Atlanta_GA,cassandra,aws,2
Atlanta_GA,cassandra,java,4
Atlanta_GA,cassandra,ruby,1
Atlanta_GA,cassandra,cloud,3
Atlanta_GA,cassandra,javascript,1
Atlanta_GA,cassandra,bash,1
Atlanta_GA,cassandra,powershell,1
Atlanta_GA,cassandra,c++,1
Atlanta_GA,redis,c,1
Atlanta_GA,redis,ios,2
Atlanta_GA,redis,aws,1
Atlanta_GA,redis,java,4
Atlanta_GA,redis,node.js,1
Atlanta_GA,redis,jquery,1
Atlanta_GA,redis,ruby,1
Atlanta_GA,redis,asp.net,1
Atlanta_GA,redis,hadoop,1
Atlanta_GA,redis,android,2
Atlanta_GA,redis,cloud,3
Atlanta_GA,redis,javascript,2
Atlanta_GA,redis,hive,1
Atlanta_GA,hadoop,ios,6
Atlanta_GA,hadoop,sharepoint,2
Atlanta_GA,hadoop,scala,8
Atlanta_GA,hadoop,rails,4
Atlanta_GA,hadoop,node.js,2
Atlanta_GA,hadoop,jquery,2
Atlanta_GA,hadoop,asp.net,4
Atlanta_GA,hadoop,python,16
Atlanta_GA,hadoop,android,1
Atlanta_GA,hadoop,pig,3
Atlanta_GA,hadoop,mongodb,2
Atlanta_GA,hadoop,c,27
Atlanta_GA,hadoop,ruby,10
Atlanta_GA,hadoop,aws,15
Atlanta_GA,hadoop,javascript,6
Atlanta_GA,hadoop,hive,6
Atlanta_GA,hadoop,java,34
Atlanta_GA,hadoop,sas,1
Atlanta_GA,hadoop,azure,6
Atlanta_GA,hadoop,bash,1
Atlanta_GA,hadoop,cloud,17
Atlanta_GA,hadoop,r,10
Atlanta_GA,hadoop,c++,11
Atlanta_GA,scala,asp.net,1
Atlanta_GA,scala,rails,1
Atlanta_GA,scala,node.js,3
Atlanta_GA,scala,jquery,1
Atlanta_GA,scala,python,6
Atlanta_GA,scala,android,1
Atlanta_GA,scala,c,15
Atlanta_GA,scala,ruby,6
Atlanta_GA,scala,ios,4
Atlanta_GA,scala,abap,1
Atlanta_GA,scala,aws,13
Atlanta_GA,scala,javascript,9
Atlanta_GA,scala,java,18
Atlanta_GA,scala,azure,11
Atlanta_GA,scala,cloud,14
Atlanta_GA,scala,r,3
Atlanta_GA,scala,hive,2
Atlanta_GA,scala,c++,9
Atlanta_GA,lua,python,1
Atlanta_GA,lua,c,1
Atlanta_GA,lua,c++,1
Atlanta_GA,d3.js,node.js,1
Atlanta_GA,d3.js,c,1
Atlanta_GA,d3.js,r,1
Atlanta_GA,d3.js,javascript,1
Atlanta_GA,d3.js,mongodb,1
Atlanta_GA,salesforce,node.js,2
Atlanta_GA,salesforce,jquery,3
Atlanta_GA,salesforce,asp.net,2
Atlanta_GA,salesforce,python,1
Atlanta_GA,salesforce,android,3
Atlanta_GA,salesforce,sharepoint,3
Atlanta_GA,salesforce,wordpress,1
Atlanta_GA,salesforce,mongodb,1
Atlanta_GA,salesforce,c,10
Atlanta_GA,salesforce,ios,6
Atlanta_GA,salesforce,r,5
Atlanta_GA,salesforce,java,25
Atlanta_GA,salesforce,ruby,4
Atlanta_GA,salesforce,azure,1
Atlanta_GA,salesforce,javascript,10
Atlanta_GA,salesforce,cloud,12
Atlanta_GA,salesforce,c++,5
Atlanta_GA,rails,node.js,2
Atlanta_GA,rails,jquery,1
Atlanta_GA,rails,asp.net,2
Atlanta_GA,rails,python,6
Atlanta_GA,rails,android,6
Atlanta_GA,rails,mongodb,2
Atlanta_GA,rails,c,10
Atlanta_GA,rails,ruby,18
Atlanta_GA,rails,ios,7
Atlanta_GA,rails,abap,1
Atlanta_GA,rails,aws,1
Atlanta_GA,rails,java,11
Atlanta_GA,rails,sharepoint,1
Atlanta_GA,rails,cloud,5
Atlanta_GA,rails,javascript,12
Atlanta_GA,rails,hive,1
Atlanta_GA,rails,c++,3
Atlanta_GA,node.js,drupal,1
Atlanta_GA,node.js,python,6
Atlanta_GA,node.js,android,13
Atlanta_GA,node.js,mongodb,4
Atlanta_GA,node.js,c,13
Atlanta_GA,node.js,ios,11
Atlanta_GA,node.js,aws,5
Atlanta_GA,node.js,r,1
Atlanta_GA,node.js,jquery,1
Atlanta_GA,node.js,java,19
Atlanta_GA,node.js,ruby,3
Atlanta_GA,node.js,azure,2
Atlanta_GA,node.js,cloud,8
Atlanta_GA,node.js,javascript,14
Atlanta_GA,node.js,bash,1
Atlanta_GA,node.js,powershell,1
Atlanta_GA,node.js,c++,3
Atlanta_GA,asp.net,jquery,30
Atlanta_GA,asp.net,sharepoint,12
Atlanta_GA,asp.net,python,4
Atlanta_GA,asp.net,android,9
Atlanta_GA,asp.net,mongodb,3
Atlanta_GA,asp.net,c,64
Atlanta_GA,asp.net,ruby,3
Atlanta_GA,asp.net,ios,7
Atlanta_GA,asp.net,aws,8
Atlanta_GA,asp.net,r,3
Atlanta_GA,asp.net,arrays,2
Atlanta_GA,asp.net,java,27
Atlanta_GA,asp.net,azure,8
Atlanta_GA,asp.net,string,2
Atlanta_GA,asp.net,cloud,21
Atlanta_GA,asp.net,javascript,47
Atlanta_GA,asp.net,hive,1
Atlanta_GA,asp.net,powershell,4
Atlanta_GA,asp.net,c++,1
Atlanta_GA,python,drupal,1
Atlanta_GA,python,jquery,1
Atlanta_GA,python,mongodb,1
Atlanta_GA,python,hive,3
Atlanta_GA,python,android,10
Atlanta_GA,python,c,33
Atlanta_GA,python,ruby,21
Atlanta_GA,python,ios,17
Atlanta_GA,python,abap,1
Atlanta_GA,python,aws,13
Atlanta_GA,python,javascript,19
Atlanta_GA,python,arrays,1
Atlanta_GA,python,java,52
Atlanta_GA,python,sas,1
Atlanta_GA,python,azure,5
Atlanta_GA,python,cloud,28
Atlanta_GA,python,r,18
Atlanta_GA,python,bash,13
Atlanta_GA,python,powershell,2
Atlanta_GA,python,c++,27
Atlanta_GA,android,jquery,8
Atlanta_GA,android,sharepoint,2
Atlanta_GA,android,mongodb,2
Atlanta_GA,android,c,30
Atlanta_GA,android,ios,53
Atlanta_GA,android,ruby,8
Atlanta_GA,android,aws,5
Atlanta_GA,android,r,5
Atlanta_GA,android,java,43
Atlanta_GA,android,azure,1
Atlanta_GA,android,cloud,21
Atlanta_GA,android,javascript,28
Atlanta_GA,android,hive,1
Atlanta_GA,android,c++,10
Atlanta_GA,sharepoint,c,27
Atlanta_GA,sharepoint,ios,3
Atlanta_GA,sharepoint,r,1
Atlanta_GA,sharepoint,jquery,9
Atlanta_GA,sharepoint,java,8
Atlanta_GA,sharepoint,ruby,1
Atlanta_GA,sharepoint,azure,10
Atlanta_GA,sharepoint,cloud,7
Atlanta_GA,sharepoint,javascript,18
Atlanta_GA,sharepoint,powershell,7
Atlanta_GA,drupal,mongodb,1
Atlanta_GA,drupal,c,1
Atlanta_GA,drupal,ruby,1
Atlanta_GA,drupal,aws,1
Atlanta_GA,drupal,jquery,1
Atlanta_GA,drupal,java,3
Atlanta_GA,drupal,lamp,2
Atlanta_GA,drupal,cloud,1
Atlanta_GA,drupal,javascript,3
Atlanta_GA,drupal,bash,1
Atlanta_GA,drupal,powershell,1
Atlanta_GA,drupal,c++,1
Atlanta_GA,wordpress,java,1
Atlanta_GA,wordpress,c,2
Atlanta_GA,pig,c,2
Atlanta_GA,pig,hive,3
Atlanta_GA,pig,java,2
Atlanta_GA,pig,cloud,2
Atlanta_GA,pig,javascript,2
Atlanta_GA,mongodb,ios,2
Atlanta_GA,mongodb,cloud,6
Atlanta_GA,mongodb,c,5
Atlanta_GA,mongodb,ruby,3
Atlanta_GA,mongodb,aws,2
Atlanta_GA,mongodb,r,2
Atlanta_GA,mongodb,jquery,1
Atlanta_GA,mongodb,java,8
Atlanta_GA,mongodb,azure,2
Atlanta_GA,mongodb,elixir,1
Atlanta_GA,mongodb,c++,1
Atlanta_GA,mongodb,javascript,8
Atlanta_GA,mongodb,bash,1
Atlanta_GA,mongodb,powershell,1
Atlanta_GA,c,hive,4
Atlanta_GA,c,ios,38
Atlanta_GA,c,ruby,27
Atlanta_GA,c,abap,1
Atlanta_GA,c,aws,32
Atlanta_GA,c,r,13
Atlanta_GA,c,arrays,2
Atlanta_GA,c,jquery,35
Atlanta_GA,c,java,107
Atlanta_GA,c,azure,30
Atlanta_GA,c,string,2
Atlanta_GA,c,cloud,63
Atlanta_GA,c,javascript,94
Atlanta_GA,c,bash,7
Atlanta_GA,c,powershell,5
Atlanta_GA,c,c++,48
Atlanta_GA,ruby,hive,2
Atlanta_GA,ruby,ios,13
Atlanta_GA,ruby,abap,1
Atlanta_GA,ruby,aws,13
Atlanta_GA,ruby,javascript,24
Atlanta_GA,ruby,java,38
Atlanta_GA,ruby,bash,4
Atlanta_GA,ruby,azure,4
Atlanta_GA,ruby,jquery,1
Atlanta_GA,ruby,cloud,24
Atlanta_GA,ruby,r,3
Atlanta_GA,ruby,powershell,1
Atlanta_GA,ruby,c++,15
Atlanta_GA,ios,jquery,6
Atlanta_GA,ios,abap,1
Atlanta_GA,ios,aws,10
Atlanta_GA,ios,javascript,26
Atlanta_GA,ios,java,44
Atlanta_GA,ios,bash,1
Atlanta_GA,ios,azure,2
Atlanta_GA,ios,cloud,26
Atlanta_GA,ios,r,7
Atlanta_GA,ios,hive,2
Atlanta_GA,ios,c++,13
Atlanta_GA,typescript,javascript,1
Atlanta_GA,aws,jquery,9
Atlanta_GA,aws,hive,2
Atlanta_GA,aws,abap,1
Atlanta_GA,aws,javascript,19
Atlanta_GA,aws,java,45
Atlanta_GA,aws,azure,21
Atlanta_GA,aws,cloud,49
Atlanta_GA,aws,r,7
Atlanta_GA,aws,bash,4
Atlanta_GA,aws,powershell,1
Atlanta_GA,aws,c++,13
Atlanta_GA,javascript,string,2
Atlanta_GA,javascript,jquery,55
Atlanta_GA,javascript,hive,3
Atlanta_GA,javascript,abap,1
Atlanta_GA,javascript,arrays,2
Atlanta_GA,javascript,java,92
Atlanta_GA,javascript,lamp,2
Atlanta_GA,javascript,azure,21
Atlanta_GA,javascript,elixir,1
Atlanta_GA,javascript,cloud,44
Atlanta_GA,javascript,r,10
Atlanta_GA,javascript,bash,4
Atlanta_GA,javascript,powershell,1
Atlanta_GA,javascript,c++,22
Atlanta_GA,abap,java,1
Atlanta_GA,abap,hive,1
Atlanta_GA,abap,c++,1
Atlanta_GA,arrays,r,1
Atlanta_GA,arrays,string,2
Atlanta_GA,jquery,elixir,1
Atlanta_GA,jquery,r,2
Atlanta_GA,jquery,java,30
Atlanta_GA,jquery,azure,7
Atlanta_GA,jquery,cloud,12
Atlanta_GA,jquery,c++,3
Atlanta_GA,java,hive,6
Atlanta_GA,java,r,25
Atlanta_GA,java,lamp,2
Atlanta_GA,java,azure,26
Atlanta_GA,java,cloud,103
Atlanta_GA,java,bash,9
Atlanta_GA,java,powershell,3
Atlanta_GA,java,c++,48
Atlanta_GA,bash,cloud,7
Atlanta_GA,bash,powershell,1
Atlanta_GA,bash,c++,4
Atlanta_GA,sas,r,2
Atlanta_GA,azure,r,8
Atlanta_GA,azure,cloud,31
Atlanta_GA,azure,hive,1
Atlanta_GA,azure,powershell,2
Atlanta_GA,azure,c++,11
Atlanta_GA,cloud,hive,5
Atlanta_GA,cloud,r,16
Atlanta_GA,cloud,powershell,3
Atlanta_GA,cloud,c++,25
Atlanta_GA,r,powershell,1
Atlanta_GA,r,c++,16
Atlanta_GA,hive,c++,1
Atlanta_GA,powershell,c++,1
San-Diego_CA,spark,json,4
San-Diego_CA,spark,mysql,7
San-Diego_CA,spark,postgresql,4
San-Diego_CA,spark,git,6
San-Diego_CA,spark,oozie,2
San-Diego_CA,spark,hadoop,18
San-Diego_CA,spark,cassandra,6
San-Diego_CA,spark,haskell,2
San-Diego_CA,spark,salesforce,2
San-Diego_CA,spark,node.js,4
San-Diego_CA,spark,jquery,5
San-Diego_CA,spark,python,14
San-Diego_CA,spark,d3,2
San-Diego_CA,spark,mongodb,8
San-Diego_CA,spark,perl,1
San-Diego_CA,spark,angularjs,2
San-Diego_CA,spark,sql,7
San-Diego_CA,spark,mahout,4
San-Diego_CA,spark,pig,6
San-Diego_CA,spark,d3.js,1
San-Diego_CA,spark,c,13
San-Diego_CA,spark,tableau,1
San-Diego_CA,spark,php,2
San-Diego_CA,spark,ruby,2
San-Diego_CA,spark,aws,7
San-Diego_CA,spark,javascript,13
San-Diego_CA,spark,hive,10
San-Diego_CA,spark,linux,11
San-Diego_CA,spark,django,2
San-Diego_CA,spark,java,19
San-Diego_CA,spark,mapreduce,2
San-Diego_CA,spark,elasticsearch,4
San-Diego_CA,spark,zookeeper,1
San-Diego_CA,spark,azure,6
San-Diego_CA,spark,bash,3
San-Diego_CA,spark,scala,11
San-Diego_CA,spark,cloud,7
San-Diego_CA,spark,r,5
San-Diego_CA,spark,.net,8
San-Diego_CA,spark,flume,3
San-Diego_CA,spark,c++,5
San-Diego_CA,mysql,postgresql,22
San-Diego_CA,mysql,git,18
San-Diego_CA,mysql,oozie,1
San-Diego_CA,mysql,haskell,2
San-Diego_CA,mysql,django,7
San-Diego_CA,mysql,jquery,15
San-Diego_CA,mysql,html,30
San-Diego_CA,mysql,sql,31
San-Diego_CA,mysql,perl,14
San-Diego_CA,mysql,angularjs,12
San-Diego_CA,mysql,sharepoint,2
San-Diego_CA,mysql,json,17
San-Diego_CA,mysql,d3,2
San-Diego_CA,mysql,php,26
San-Diego_CA,mysql,hive,5
San-Diego_CA,mysql,linux,35
San-Diego_CA,mysql,elasticsearch,1
San-Diego_CA,mysql,css,19
San-Diego_CA,mysql,scala,14
San-Diego_CA,mysql,mahout,2
San-Diego_CA,mysql,hadoop,8
San-Diego_CA,mysql,cassandra,3
San-Diego_CA,mysql,salesforce,6
San-Diego_CA,mysql,rails,5
San-Diego_CA,mysql,node.js,5
San-Diego_CA,mysql,asp.net,4
San-Diego_CA,mysql,python,27
San-Diego_CA,mysql,android,5
San-Diego_CA,mysql,excel,4
San-Diego_CA,mysql,wordpress,1
San-Diego_CA,mysql,pig,1
San-Diego_CA,mysql,mongodb,9
San-Diego_CA,mysql,c,26
San-Diego_CA,mysql,ruby,19
San-Diego_CA,mysql,ios,6
San-Diego_CA,mysql,typescript,1
San-Diego_CA,mysql,aws,20
San-Diego_CA,mysql,react,4
San-Diego_CA,mysql,java,39
San-Diego_CA,mysql,bash,10
San-Diego_CA,mysql,lamp,8
San-Diego_CA,mysql,azure,6
San-Diego_CA,mysql,powershell,1
San-Diego_CA,mysql,regex,1
San-Diego_CA,mysql,cloud,21
San-Diego_CA,mysql,javascript,42
San-Diego_CA,mysql,.net,24
San-Diego_CA,mysql,flume,1
San-Diego_CA,mysql,c++,16
San-Diego_CA,vba,excel,2
San-Diego_CA,vba,c,2
San-Diego_CA,postgresql,git,21
San-Diego_CA,postgresql,linux,23
San-Diego_CA,postgresql,haskell,2
San-Diego_CA,postgresql,django,3
San-Diego_CA,postgresql,swift,1
San-Diego_CA,postgresql,jquery,24
San-Diego_CA,postgresql,html,29
San-Diego_CA,postgresql,sql,33
San-Diego_CA,postgresql,perl,7
San-Diego_CA,postgresql,angularjs,23
San-Diego_CA,postgresql,mongodb,9
San-Diego_CA,postgresql,json,17
San-Diego_CA,postgresql,d3,2
San-Diego_CA,postgresql,php,16
San-Diego_CA,postgresql,.net,24
San-Diego_CA,postgresql,mapreduce,1
San-Diego_CA,postgresql,elasticsearch,2
San-Diego_CA,postgresql,css,16
San-Diego_CA,postgresql,scala,9
San-Diego_CA,postgresql,redis,1
San-Diego_CA,postgresql,hadoop,13
San-Diego_CA,postgresql,cassandra,4
San-Diego_CA,postgresql,salesforce,2
San-Diego_CA,postgresql,rails,2
San-Diego_CA,postgresql,node.js,12
San-Diego_CA,postgresql,asp.net,6
San-Diego_CA,postgresql,python,13
San-Diego_CA,postgresql,android,3
San-Diego_CA,postgresql,excel,6
San-Diego_CA,postgresql,wordpress,22
San-Diego_CA,postgresql,c,28
San-Diego_CA,postgresql,ruby,8
